Commodity,Country,Unit,Quantity,Value
PLASTIC RAW MATERIALS                             ,LUXEMBOURG,TON,144.0,0.94
PLASTIC RAW MATERIALS                             ,MADAGASCAR,TON,0.0,0.0
PLASTIC RAW MATERIALS                             ,MALAYSIA,TON,247866.0,391.37
PLASTIC RAW MATERIALS                             ,MALDIVES,TON,0.0,0.0
PLASTIC RAW MATERIALS                             ,MALTA,TON,0.0,0.0
PLASTIC RAW MATERIALS                             ,MAURITANIA,TON,183.0,0.1
PLASTIC RAW MATERIALS                             ,MAURITIUS,TON,35.0,0.02
PLASTIC RAW MATERIALS                             ,MEXICO,TON,55814.0,53.48
PLASTIC RAW MATERIALS                             ,MOROCCO,TON,626.0,0.4
PLASTIC RAW MATERIALS                             ,MOZAMBIQUE,TON,125.0,0.1
PLASTIC RAW MATERIALS                             ,N. MARIANA IS.,TON,55.0,0.04
PLASTIC RAW MATERIALS                             ,NEPAL,TON,2516.0,2.31
PLASTIC RAW MATERIALS                             ,NETHERLAND,TON,80247.0,295.68
PLASTIC RAW MATERIALS                             ,NETHERLANDANTIL,TON,4.0,0.04
PLASTIC RAW MATERIALS                             ,NEW ZEALAND,TON,87.0,0.09
PLASTIC RAW MATERIALS                             ,NICARAGUA,TON,20.0,0.01
PLASTIC RAW MATERIALS                             ,NIGERIA,TON,1066.0,0.69
PLASTIC RAW MATERIALS                             ,NORFOLK IS,TON,17.0,0.05
PLASTIC RAW MATERIALS                             ,NORWAY,TON,20813.0,26.11
PLASTIC RAW MATERIALS                             ,OMAN,TON,337803.0,382.01
PLASTIC RAW MATERIALS                             ,PERU,TON,0.0,0.0
PLASTIC RAW MATERIALS                             ,PHILIPPINES,TON,294.0,1.0
PLASTIC RAW MATERIALS                             ,POLAND,TON,3112.0,5.43
PLASTIC RAW MATERIALS                             ,PORTUGAL,TON,6293.0,13.37
PLASTIC RAW MATERIALS                             ,PUERTO RICO,TON,400.0,0.3
PLASTIC RAW MATERIALS                             ,QATAR,TON,262033.0,328.14
PLASTIC RAW MATERIALS                             ,REUNION,TON,0.0,0.0
PLASTIC RAW MATERIALS                             ,ROMANIA,TON,925.0,12.04
PLASTIC RAW MATERIALS                             ,RUSSIA,TON,17505.0,35.37
PLASTIC RAW MATERIALS                             ,SAMOA,TON,0.0,0.01
PLASTIC RAW MATERIALS                             ,SAN MARINO,TON,10.0,0.03
PLASTIC RAW MATERIALS                             ,SAUDI ARAB,TON,1051955.0,1363.23
PLASTIC RAW MATERIALS                             ,SENEGAL,TON,291.0,0.19
PLASTIC RAW MATERIALS                             ,SERBIA,TON,0.0,0.0
PLASTIC RAW MATERIALS                             ,SEYCHELLES,TON,2.0,0.0
PLASTIC RAW MATERIALS                             ,SIERRA LEONE,TON,2.0,0.02
PLASTIC RAW MATERIALS                             ,SINGAPORE,TON,778398.0,1291.21
PLASTIC RAW MATERIALS                             ,SLOVAK REP,TON,19.0,0.14
PLASTIC RAW MATERIALS                             ,SLOVENIA,TON,1346.0,1.45
PLASTIC RAW MATERIALS                             ,SOMALIA,TON,51.0,0.04
PLASTIC RAW MATERIALS                             ,SOUTH AFRICA,TON,9760.0,8.4
PLASTIC RAW MATERIALS                             ,SPAIN,TON,70664.0,149.41
PLASTIC RAW MATERIALS                             ,SRI LANKA DSR,TON,1505.0,3.3
PLASTIC RAW MATERIALS                             ,SUDAN,TON,176.0,0.13
PLASTIC RAW MATERIALS                             ,SURINAME,TON,25.0,0.02
PLASTIC RAW MATERIALS                             ,SWAZILAND,TON,26.0,0.97
PLASTIC RAW MATERIALS                             ,SWEDEN,TON,6931.0,29.79
PLASTIC RAW MATERIALS                             ,SWITZERLAND,TON,4258.0,31.0
PLASTIC RAW MATERIALS                             ,TAIWAN,TON,590248.0,871.18
PLASTIC RAW MATERIALS                             ,TANZANIA REP,TON,414.0,0.25
PLASTIC RAW MATERIALS                             ,THAILAND,TON,640526.0,1252.39
PLASTIC RAW MATERIALS                             ,TOGO,TON,123.0,0.08
PLASTIC RAW MATERIALS                             ,TUNISIA,TON,877.0,0.35
PLASTIC RAW MATERIALS                             ,TURKEY,TON,13097.0,25.64
PLASTIC RAW MATERIALS                             ,U ARAB EMTS,TON,1383861.0,1666.09
PLASTIC RAW MATERIALS                             ,U K,TON,24732.0,73.34
PLASTIC RAW MATERIALS                             ,U S A,TON,705792.0,1211.25
PLASTIC RAW MATERIALS                             ,UGANDA,TON,22.0,0.02
PLASTIC RAW MATERIALS                             ,UKRAINE,TON,0.0,0.01
PLASTIC RAW MATERIALS                             ,UNSPECIFIED,TON,2.0,0.0
PLASTIC RAW MATERIALS                             ,URUGUAY,TON,0.0,0.0
PLASTIC RAW MATERIALS                             ,UZBEKISTAN,TON,0.0,0.0
PLASTIC RAW MATERIALS                             ,VENEZUELA,TON,11.0,0.03
PLASTIC RAW MATERIALS                             ,VIETNAM SOC REP,TON,129235.0,208.12
PLASTIC RAW MATERIALS                             ,VIRGIN IS US,TON,99.0,0.12
PLASTIC RAW MATERIALS                             ,YEMEN REPUBLC,TON,1464.0,0.22
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",AUSTRALIA,KGS,41111.0,0.18
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",AUSTRIA,KGS,58688.0,0.09
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",BAHARAIN IS,KGS,912857.0,0.14
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",BELGIUM,KGS,426036.0,1.1
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",BHUTAN,KGS,246220.0,0.09
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",BRAZIL,KGS,18907.0,0.06
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",CANADA,KGS,11734.0,2.26
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",CHINA P RP,KGS,70668353.0,120.65
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",CZECH REPUBLIC,KGS,6600.0,0.01
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",DENMARK,KGS,68065.0,0.09
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",FINLAND,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",FRANCE,KGS,4659613.0,19.27
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",GERMANY,KGS,9725010.0,33.83
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",GREECE,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",HONG KONG,KGS,344737.0,1.8
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",HUNGARY,KGS,117.0,0.05
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",INDONESIA,KGS,24.0,0.01
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",IRAN,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",ISRAEL,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",ITALY,KGS,150904.0,1.11
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",JAPAN,KGS,3016480.0,10.31
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",KENYA,KGS,217060.0,0.01
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",KOREA RP,KGS,143656.0,0.59
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",KUWAIT,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",MALAYSIA,KGS,1156822.0,0.61
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",NETHERLAND,KGS,985685.0,3.23
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",NETHERLANDANTIL,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",NORWAY,KGS,2058954.0,2.75
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",OMAN,KGS,14790.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",POLAND,KGS,6716560.0,33.19
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",PORTUGAL,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",QATAR,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",RUSSIA,KGS,10339.0,0.06
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SAUDI ARAB,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SINGAPORE,KGS,5560.0,0.06
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SLOVAK REP,KGS,3300.0,0.07
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SLOVENIA,KGS,22663.0,0.09
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SOUTH AFRICA,KGS,660001.0,0.84
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SPAIN,KGS,2243.0,0.08
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SRI LANKA DSR,KGS,500.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SWEDEN,KGS,92024.0,1.73
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",SWITZERLAND,KGS,57019.0,0.37
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",TAIWAN,KGS,736.0,0.07
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",TANZANIA REP,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",THAILAND,KGS,69.0,0.03
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",U ARAB EMTS,KGS,5550645.0,1.62
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",U K,KGS,3815406.0,10.41
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",U S A,KGS,449748.0,9.27
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",VENEZUELA,KGS,0.0,0.0
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",VIETNAM SOC REP,KGS,216000.0,1.13
"GRAPHITE, EXPLSIVS AND ACCESOR                    ",ZAMBIA,KGS,27080.0,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,ANTARTICA,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,ARGENTINA,,,55.95
RESIDUL CHEMICL AND ALLED PROD                    ,AUSTRALIA,,,8.8
RESIDUL CHEMICL AND ALLED PROD                    ,AUSTRIA,,,10.65
RESIDUL CHEMICL AND ALLED PROD                    ,BAHAMAS,,,0.28
RESIDUL CHEMICL AND ALLED PROD                    ,BAHARAIN IS,,,0.36
RESIDUL CHEMICL AND ALLED PROD                    ,BANGLADESH PR,,,9.92
RESIDUL CHEMICL AND ALLED PROD                    ,BARBADOS,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,BELARUS,,,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,BELGIUM,,,303.9
RESIDUL CHEMICL AND ALLED PROD                    ,BHUTAN,,,0.12
RESIDUL CHEMICL AND ALLED PROD                    ,BR VIRGN IS,,,0.2
RESIDUL CHEMICL AND ALLED PROD                    ,BRAZIL,,,69.68
RESIDUL CHEMICL AND ALLED PROD                    ,BRUNEI,,,1.84
RESIDUL CHEMICL AND ALLED PROD                    ,BULGARIA,,,1.68
RESIDUL CHEMICL AND ALLED PROD                    ,CAMBODIA,,,19.89
RESIDUL CHEMICL AND ALLED PROD                    ,CAMEROON,,,0.03
RESIDUL CHEMICL AND ALLED PROD                    ,CANADA,,,21.85
RESIDUL CHEMICL AND ALLED PROD                    ,CHAD,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,CHILE,,,4.08
RESIDUL CHEMICL AND ALLED PROD                    ,CHINA P RP,,,3765.85
RESIDUL CHEMICL AND ALLED PROD                    ,COLOMBIA,,,0.03
RESIDUL CHEMICL AND ALLED PROD                    ,COMOROS,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,CONGO P REP,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,COSTA RICA,,,0.02
RESIDUL CHEMICL AND ALLED PROD                    ,CROATIA,,,1.89
RESIDUL CHEMICL AND ALLED PROD                    ,CYPRUS,,,0.02
RESIDUL CHEMICL AND ALLED PROD                    ,CZECH REPUBLIC,,,3.23
RESIDUL CHEMICL AND ALLED PROD                    ,DENMARK,,,48.65
RESIDUL CHEMICL AND ALLED PROD                    ,EGYPT A RP,,,11.54
RESIDUL CHEMICL AND ALLED PROD                    ,EL SALVADOR,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,ESTONIA,,,1.63
RESIDUL CHEMICL AND ALLED PROD                    ,FINLAND,,,33.44
RESIDUL CHEMICL AND ALLED PROD                    ,FRANCE,,,152.99
RESIDUL CHEMICL AND ALLED PROD                    ,GEORGIA,,,0.06
RESIDUL CHEMICL AND ALLED PROD                    ,GERMANY,,,500.74
RESIDUL CHEMICL AND ALLED PROD                    ,GHANA,,,0.08
RESIDUL CHEMICL AND ALLED PROD                    ,GREECE,,,11.73
RESIDUL CHEMICL AND ALLED PROD                    ,GUATEMALA,,,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,GUINEA,,,8.61
RESIDUL CHEMICL AND ALLED PROD                    ,HONDURAS,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,HONG KONG,,,56.58
RESIDUL CHEMICL AND ALLED PROD                    ,HUNGARY,,,12.83
RESIDUL CHEMICL AND ALLED PROD                    ,ICELAND,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,INDONESIA,,,300.2
RESIDUL CHEMICL AND ALLED PROD                    ,IRAN,,,47.98
RESIDUL CHEMICL AND ALLED PROD                    ,IRAQ,,,0.31
RESIDUL CHEMICL AND ALLED PROD                    ,IRELAND,,,14.59
RESIDUL CHEMICL AND ALLED PROD                    ,ISRAEL,,,11.17
RESIDUL CHEMICL AND ALLED PROD                    ,ITALY,,,326.88
RESIDUL CHEMICL AND ALLED PROD                    ,JAPAN,,,2277.97
RESIDUL CHEMICL AND ALLED PROD                    ,JORDAN,,,8.42
RESIDUL CHEMICL AND ALLED PROD                    ,KAZAKHSTAN,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,KENYA,,,1.02
RESIDUL CHEMICL AND ALLED PROD                    ,KOREA DP RP,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,KOREA RP,,,400.24
RESIDUL CHEMICL AND ALLED PROD                    ,KUWAIT,,,10.33
RESIDUL CHEMICL AND ALLED PROD                    ,KYRGHYZSTAN,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,LATVIA,,,4.78
RESIDUL CHEMICL AND ALLED PROD                    ,LEBANON,,,0.07
RESIDUL CHEMICL AND ALLED PROD                    ,LIBERIA,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,LIBYA,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,LITHUANIA,,,1.25
RESIDUL CHEMICL AND ALLED PROD                    ,LUXEMBOURG,,,0.17
RESIDUL CHEMICL AND ALLED PROD                    ,MACAO,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,MACEDONIA,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,MALAYSIA,,,283.18
RESIDUL CHEMICL AND ALLED PROD                    ,MALDIVES,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,MALI,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,MALTA,,,7.0
RESIDUL CHEMICL AND ALLED PROD                    ,MAURITIUS,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,MEXICO,,,20.0
RESIDUL CHEMICL AND ALLED PROD                    ,MOLDOVA,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,MONACO,,,0.28
RESIDUL CHEMICL AND ALLED PROD                    ,MOROCCO,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,MOZAMBIQUE,,,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,MYANMAR,,,0.04
RESIDUL CHEMICL AND ALLED PROD                    ,NEPAL,,,4.16
RESIDUL CHEMICL AND ALLED PROD                    ,NETHERLAND,,,223.98
RESIDUL CHEMICL AND ALLED PROD                    ,NETHERLANDANTIL,,,0.42
RESIDUL CHEMICL AND ALLED PROD                    ,NEW ZEALAND,,,23.14
RESIDUL CHEMICL AND ALLED PROD                    ,NIGER,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,NIGERIA,,,1.33
RESIDUL CHEMICL AND ALLED PROD                    ,NORWAY,,,25.58
RESIDUL CHEMICL AND ALLED PROD                    ,OMAN,,,25.08
RESIDUL CHEMICL AND ALLED PROD                    ,PAKISTAN IR,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,PARAGUAY,,,0.01
RESIDUL CHEMICL AND ALLED PROD                    ,PERU,,,2.63
RESIDUL CHEMICL AND ALLED PROD                    ,PHILIPPINES,,,10.38
RESIDUL CHEMICL AND ALLED PROD                    ,POLAND,,,43.34
RESIDUL CHEMICL AND ALLED PROD                    ,PORTUGAL,,,7.0
RESIDUL CHEMICL AND ALLED PROD                    ,PUERTO RICO,,,0.22
RESIDUL CHEMICL AND ALLED PROD                    ,QATAR,,,61.9
RESIDUL CHEMICL AND ALLED PROD                    ,ROMANIA,,,3.13
RESIDUL CHEMICL AND ALLED PROD                    ,RUSSIA,,,38.09
RESIDUL CHEMICL AND ALLED PROD                    ,SAN MARINO,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,SAUDI ARAB,,,382.49
RESIDUL CHEMICL AND ALLED PROD                    ,SENEGAL,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,SERBIA,,,0.24
RESIDUL CHEMICL AND ALLED PROD                    ,SEYCHELLES,,,1.55
RESIDUL CHEMICL AND ALLED PROD                    ,SIERRA LEONE,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,SINGAPORE,,,360.66
RESIDUL CHEMICL AND ALLED PROD                    ,SLOVAK REP,,,0.98
RESIDUL CHEMICL AND ALLED PROD                    ,SLOVENIA,,,9.71
RESIDUL CHEMICL AND ALLED PROD                    ,SOUTH AFRICA,,,22.64
RESIDUL CHEMICL AND ALLED PROD                    ,SPAIN,,,152.85
RESIDUL CHEMICL AND ALLED PROD                    ,SRI LANKA DSR,,,2.77
RESIDUL CHEMICL AND ALLED PROD                    ,ST KITT N A,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,SUDAN,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,SWAZILAND,,,0.07
RESIDUL CHEMICL AND ALLED PROD                    ,SWEDEN,,,28.75
RESIDUL CHEMICL AND ALLED PROD                    ,SWITZERLAND,,,50.62
RESIDUL CHEMICL AND ALLED PROD                    ,TAIWAN,,,93.23
RESIDUL CHEMICL AND ALLED PROD                    ,TANZANIA REP,,,0.74
RESIDUL CHEMICL AND ALLED PROD                    ,THAILAND,,,230.86
RESIDUL CHEMICL AND ALLED PROD                    ,TUNISIA,,,0.33
RESIDUL CHEMICL AND ALLED PROD                    ,TURKEY,,,40.3
RESIDUL CHEMICL AND ALLED PROD                    ,U ARAB EMTS,,,151.97
RESIDUL CHEMICL AND ALLED PROD                    ,U K,,,128.92
RESIDUL CHEMICL AND ALLED PROD                    ,U S A,,,876.54
RESIDUL CHEMICL AND ALLED PROD                    ,UGANDA,,,0.63
RESIDUL CHEMICL AND ALLED PROD                    ,UKRAINE,,,8.62
RESIDUL CHEMICL AND ALLED PROD                    ,UNSPECIFIED,,,1.6
RESIDUL CHEMICL AND ALLED PROD                    ,URUGUAY,,,0.88
RESIDUL CHEMICL AND ALLED PROD                    ,US MINOR OUTLYING ISLANDS,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,VENEZUELA,,,0.03
RESIDUL CHEMICL AND ALLED PROD                    ,VIETNAM SOC REP,,,88.55
RESIDUL CHEMICL AND ALLED PROD                    ,VIRGIN IS US,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,YEMEN REPUBLC,,,0.0
RESIDUL CHEMICL AND ALLED PROD                    ,ZAMBIA,,,0.67
NEWSPRINT                                         ,AUSTRIA,TON,5496.0,5.24
NEWSPRINT                                         ,BANGLADESH PR,TON,0.0,0.0
NEWSPRINT                                         ,BELARUS,TON,97.0,0.07
NEWSPRINT                                         ,BELGIUM,TON,17854.0,15.36
NEWSPRINT                                         ,CANADA,TON,250413.0,204.21
NEWSPRINT                                         ,CHINA P RP,TON,1248.0,0.92
NEWSPRINT                                         ,FINLAND,TON,4695.0,4.75
NEWSPRINT                                         ,FRANCE,TON,1253.0,1.29
NEWSPRINT                                         ,GEORGIA,TON,3928.0,3.02
NEWSPRINT                                         ,GERMANY,TON,6564.0,6.26
NEWSPRINT                                         ,HONG KONG,TON,1901.0,1.54
NEWSPRINT                                         ,INDONESIA,TON,13673.0,11.83
NEWSPRINT                                         ,ITALY,TON,0.0,0.0
